task_id,annotator_id,task,ground_truth,answer
551,5,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,4
551,48,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,3
551,28,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,4
551,53,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,4
551,14,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,4
551,17,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,4
551,7,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,4
551,13,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,4
551,24,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,4
551,9,"Walsh joined Nadine Coyle , Sarah Harding , Nicola Roberts , and Cheryl Cole to comprise the new girl group Girls Aloud , formed through the show by a public vote on 30 November 2002 .",4,4
552,3,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,9,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,14,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,3
552,40,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,13,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,52,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,51,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,4,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,28,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,6,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,53,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,2,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,5,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,17,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
552,24,"Comcast runs several television channels including the Style Network , the Golf Channel and E !",6,6
553,49,"Schell was born in Vienna , Austria , the son of Margarethe ( née Noe von Nordberg ) , an actress who ran an acting school , and Hermann Ferdinand Schell , a Swiss poet , novelist , playwright , and owner of a pharmacy .",8,8
553,40,"Schell was born in Vienna , Austria , the son of Margarethe ( née Noe von Nordberg ) , an actress who ran an acting school , and Hermann Ferdinand Schell , a Swiss poet , novelist , playwright , and owner of a pharmacy .",8,8
553,14,"Schell was born in Vienna , Austria , the son of Margarethe ( née Noe von Nordberg ) , an actress who ran an acting school , and Hermann Ferdinand Schell , a Swiss poet , novelist , playwright , and owner of a pharmacy .",8,8
553,3,"Schell was born in Vienna , Austria , the son of Margarethe ( née Noe von Nordberg ) , an actress who ran an acting school , and Hermann Ferdinand Schell , a Swiss poet , novelist , playwright , and owner of a pharmacy .",8,8
553,5,"Schell was born in Vienna , Austria , the son of Margarethe ( née Noe von Nordberg ) , an actress who ran an acting school , and Hermann Ferdinand Schell , a Swiss poet , novelist , playwright , and owner of a pharmacy .",8,8
553,9,"Schell was born in Vienna , Austria , the son of Margarethe ( née Noe von Nordberg ) , an actress who ran an acting school , and Hermann Ferdinand Schell , a Swiss poet , novelist , playwright , and owner of a pharmacy .",8,8
553,17,"Schell was born in Vienna , Austria , the son of Margarethe ( née Noe von Nordberg ) , an actress who ran an acting school , and Hermann Ferdinand Schell , a Swiss poet , novelist , playwright , and owner of a pharmacy .",8,8
554,13,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,48,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,2,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,4,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,17,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,3,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,24,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,7,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,49,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,9,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,14,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,47,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
554,5,"He died in London on 17 June 1845 , after a long and painful illness .",0,0
555,9,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,3,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,5,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,4,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,17,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,13,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,14,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,7,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,2,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,52,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,49,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,48,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
555,15,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",0,0
556,53,"He also spent time on Capitol Hill , serving as a fellow in the office of Connecticut Senator Joe Lieberman , where his primary focus was on economic development and policy .",4,2
556,14,"He also spent time on Capitol Hill , serving as a fellow in the office of Connecticut Senator Joe Lieberman , where his primary focus was on economic development and policy .",4,4
556,24,"He also spent time on Capitol Hill , serving as a fellow in the office of Connecticut Senator Joe Lieberman , where his primary focus was on economic development and policy .",4,2
556,6,"He also spent time on Capitol Hill , serving as a fellow in the office of Connecticut Senator Joe Lieberman , where his primary focus was on economic development and policy .",4,2
556,3,"He also spent time on Capitol Hill , serving as a fellow in the office of Connecticut Senator Joe Lieberman , where his primary focus was on economic development and policy .",4,2
556,13,"He also spent time on Capitol Hill , serving as a fellow in the office of Connecticut Senator Joe Lieberman , where his primary focus was on economic development and policy .",4,2
556,17,"He also spent time on Capitol Hill , serving as a fellow in the office of Connecticut Senator Joe Lieberman , where his primary focus was on economic development and policy .",4,2
556,49,"He also spent time on Capitol Hill , serving as a fellow in the office of Connecticut Senator Joe Lieberman , where his primary focus was on economic development and policy .",4,2
556,48,"He also spent time on Capitol Hill , serving as a fellow in the office of Connecticut Senator Joe Lieberman , where his primary focus was on economic development and policy .",4,1
557,56,"In the United States , it was broadcast on BBC America as "" James May 's Road Trip "" in 2011 , running immediately after Top Gear .",5,5
557,48,"In the United States , it was broadcast on BBC America as "" James May 's Road Trip "" in 2011 , running immediately after Top Gear .",5,5
557,3,"In the United States , it was broadcast on BBC America as "" James May 's Road Trip "" in 2011 , running immediately after Top Gear .",5,5
557,14,"In the United States , it was broadcast on BBC America as "" James May 's Road Trip "" in 2011 , running immediately after Top Gear .",5,5
557,53,"In the United States , it was broadcast on BBC America as "" James May 's Road Trip "" in 2011 , running immediately after Top Gear .",5,5
557,24,"In the United States , it was broadcast on BBC America as "" James May 's Road Trip "" in 2011 , running immediately after Top Gear .",5,5
557,58,"In the United States , it was broadcast on BBC America as "" James May 's Road Trip "" in 2011 , running immediately after Top Gear .",5,5
558,13,Christophe declared the northern dominion a kingdom in 1811 and crowned himself King Henry I of Haiti .,2,1
558,5,Christophe declared the northern dominion a kingdom in 1811 and crowned himself King Henry I of Haiti .,2,1
558,40,Christophe declared the northern dominion a kingdom in 1811 and crowned himself King Henry I of Haiti .,2,1
558,14,Christophe declared the northern dominion a kingdom in 1811 and crowned himself King Henry I of Haiti .,2,2
559,2,"There were plans to release a rarities album on Orange Twin Records ; its cancellation was subsequently announced in 2005 on Orange Twin 's website , which stated that Mangum decided against the project .",4,4
559,48,"There were plans to release a rarities album on Orange Twin Records ; its cancellation was subsequently announced in 2005 on Orange Twin 's website , which stated that Mangum decided against the project .",4,3
559,51,"There were plans to release a rarities album on Orange Twin Records ; its cancellation was subsequently announced in 2005 on Orange Twin 's website , which stated that Mangum decided against the project .",4,4
559,13,"There were plans to release a rarities album on Orange Twin Records ; its cancellation was subsequently announced in 2005 on Orange Twin 's website , which stated that Mangum decided against the project .",4,4
559,9,"There were plans to release a rarities album on Orange Twin Records ; its cancellation was subsequently announced in 2005 on Orange Twin 's website , which stated that Mangum decided against the project .",4,4
559,56,"There were plans to release a rarities album on Orange Twin Records ; its cancellation was subsequently announced in 2005 on Orange Twin 's website , which stated that Mangum decided against the project .",4,4
559,24,"There were plans to release a rarities album on Orange Twin Records ; its cancellation was subsequently announced in 2005 on Orange Twin 's website , which stated that Mangum decided against the project .",4,6
559,3,"There were plans to release a rarities album on Orange Twin Records ; its cancellation was subsequently announced in 2005 on Orange Twin 's website , which stated that Mangum decided against the project .",4,1
560,14,"Neither the SSP or Tommy Sheridan 's breakaway party , Solidarity , won seats in the 2007 elections to the Scottish Parliament .",4,4
560,3,"Neither the SSP or Tommy Sheridan 's breakaway party , Solidarity , won seats in the 2007 elections to the Scottish Parliament .",4,1
560,48,"Neither the SSP or Tommy Sheridan 's breakaway party , Solidarity , won seats in the 2007 elections to the Scottish Parliament .",4,1
560,24,"Neither the SSP or Tommy Sheridan 's breakaway party , Solidarity , won seats in the 2007 elections to the Scottish Parliament .",4,4
560,5,"Neither the SSP or Tommy Sheridan 's breakaway party , Solidarity , won seats in the 2007 elections to the Scottish Parliament .",4,1
560,52,"Neither the SSP or Tommy Sheridan 's breakaway party , Solidarity , won seats in the 2007 elections to the Scottish Parliament .",4,4
560,4,"Neither the SSP or Tommy Sheridan 's breakaway party , Solidarity , won seats in the 2007 elections to the Scottish Parliament .",4,4
560,13,"Neither the SSP or Tommy Sheridan 's breakaway party , Solidarity , won seats in the 2007 elections to the Scottish Parliament .",4,1
561,9,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,3,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,56,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,48,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,5,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,17,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,2,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,52,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,40,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,24,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,49,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,14,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
561,13,"Cellular Abroad was founded in 2002 by Sebastian Harrison , son of cult film star and b-movie legend Richard Harrison and grandson of American International Pictures co-founder James H. Nicholson .",3,3
562,5,""" Road Runner "" is a 12-bar blues song written and performed by American rock and roll performer Bo Diddley , originally released as a single by Checker Records in January 1960 , and later released on the LP record Bo Diddley in the Spotlight .",8,2
562,48,""" Road Runner "" is a 12-bar blues song written and performed by American rock and roll performer Bo Diddley , originally released as a single by Checker Records in January 1960 , and later released on the LP record Bo Diddley in the Spotlight .",8,3
562,51,""" Road Runner "" is a 12-bar blues song written and performed by American rock and roll performer Bo Diddley , originally released as a single by Checker Records in January 1960 , and later released on the LP record Bo Diddley in the Spotlight .",8,2
562,14,""" Road Runner "" is a 12-bar blues song written and performed by American rock and roll performer Bo Diddley , originally released as a single by Checker Records in January 1960 , and later released on the LP record Bo Diddley in the Spotlight .",8,4
562,2,""" Road Runner "" is a 12-bar blues song written and performed by American rock and roll performer Bo Diddley , originally released as a single by Checker Records in January 1960 , and later released on the LP record Bo Diddley in the Spotlight .",8,2
562,49,""" Road Runner "" is a 12-bar blues song written and performed by American rock and roll performer Bo Diddley , originally released as a single by Checker Records in January 1960 , and later released on the LP record Bo Diddley in the Spotlight .",8,2
562,13,""" Road Runner "" is a 12-bar blues song written and performed by American rock and roll performer Bo Diddley , originally released as a single by Checker Records in January 1960 , and later released on the LP record Bo Diddley in the Spotlight .",8,2
563,9,"Moore was born in New Westminster , British Columbia and was raised in Coquitlam , BC .",8,8
563,3,"Moore was born in New Westminster , British Columbia and was raised in Coquitlam , BC .",8,8
563,14,"Moore was born in New Westminster , British Columbia and was raised in Coquitlam , BC .",8,8
563,48,"Moore was born in New Westminster , British Columbia and was raised in Coquitlam , BC .",8,8
563,17,"Moore was born in New Westminster , British Columbia and was raised in Coquitlam , BC .",8,8
563,4,"Moore was born in New Westminster , British Columbia and was raised in Coquitlam , BC .",8,8
563,5,"Moore was born in New Westminster , British Columbia and was raised in Coquitlam , BC .",8,8
563,49,"Moore was born in New Westminster , British Columbia and was raised in Coquitlam , BC .",8,8
564,3,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,4
564,2,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,3
564,15,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,6
564,24,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,6
564,5,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,6
564,48,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,6
564,53,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,1
564,13,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,1
564,17,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,3
564,52,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,3
564,4,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,6
564,14,"The record was the first release on Spector 's new Philles Records subsidiary label , Phi-Dan Records , and received a great deal of critical praise , and interest within the music industry .",4,3
565,53,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,7,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,4
565,24,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,5,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,3,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,14,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,4
565,13,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,49,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,6,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,47,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,9,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,17,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,2
565,48,"Neither did Oklahoma Republican Senator Don Nickles , then the majority whip .",2,1
566,52,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,13,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,3,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,9,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,28,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,48,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,49,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,40,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,14,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,5,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,2,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
566,17,Google founders Larry Page and Sergey Brin had dreamed of providing an easy way for consumers to search and find information stored in the world 's books .,3,3
567,13,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,28,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,48,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,49,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,9,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,2,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,24,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,5,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,17,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,6,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,52,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,14,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,53,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
567,3,"He attended the Browning School , a prestigious New York private school , and was # 1 in his class .",5,5
568,14,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,48,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,2,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,7,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,53,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,56,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,28,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,52,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,13,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,17,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,5,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,3,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,6,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,9,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
568,24,"With the creation of an Open Skies agreement between Europe and the United States in March 2008 , British Airways started a new subsidiary airline called OpenSkies ( previously known as "" Project Lauren "" ) .",6,6
569,49,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,2,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,53,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,24,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,13,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,51,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,9,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,14,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,4
569,40,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,4,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,3,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,7,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,17,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,48,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
569,6,"The report said Iran expelled a Greek flight attendant from the private Iranian airline , Kish Air , for using "" Arabian Gulf "" on a monitor over the weekend .",5,5
570,6,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,13,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,24,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,9,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,48,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,3,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,2,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,47,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,15,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,5,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,14,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,40,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
570,17,Japan 's number two telecom operator KDDI on Thursday reported a 20.9 percent rise in net profit for the nine months to December as it won customers in the country 's intensifying mobile war .,5,5
571,53,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,6
571,6,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,6
571,52,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,6
571,14,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,3
571,28,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,6
571,13,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,6
571,48,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,3
571,9,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,6
571,40,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,6
571,5,"Delta Express was a no-frills "" airline within an airline "" brand owned and operated by Delta Air Lines from 1996 to 2003 .",6,6
