task_id,annotator_id,answer,ground_truth,task
3KWGG5KP6JEROSOAM8L3Z491AWNCME,A03922113RU44GENR8ATX,org:subsidiaries,org:subsidiaries,""" RealAge fits in beautifully from a strategic standpoint , "" said Cathleen P. Black , the president of Hearst Magazines ."
3KWGG5KP6JEROSOAM8L3Z491AWNCME,A18G2CLYSTENK,org:subsidiaries,org:subsidiaries,""" RealAge fits in beautifully from a strategic standpoint , "" said Cathleen P. Black , the president of Hearst Magazines ."
3KWGG5KP6JEROSOAM8L3Z491AWNCME,A1G94QON7A9K0N,org:subsidiaries,org:subsidiaries,""" RealAge fits in beautifully from a strategic standpoint , "" said Cathleen P. Black , the president of Hearst Magazines ."
3KWGG5KP6JEROSOAM8L3Z491AWNCME,A610SH5RY1NG1,org:subsidiaries,org:subsidiaries,""" RealAge fits in beautifully from a strategic standpoint , "" said Cathleen P. Black , the president of Hearst Magazines ."
3KWGG5KP6JEROSOAM8L3Z491AWNCME,A3SDFAOJW87FGP,org:subsidiaries,org:subsidiaries,""" RealAge fits in beautifully from a strategic standpoint , "" said Cathleen P. Black , the president of Hearst Magazines ."
3L1EFR8WWTHJKKPQO17Z2OOK7A8F9T,ABX5OQLR6UNBC,org:place_of_headquarters,org:subsidiaries,"On October 29 , 2007 , the board of regents voted to rename UCDHSC as the University of Colorado Denver , consisting of the Anschutz Medical Campus and the Downtown Campus ."
3L1EFR8WWTHJKKPQO17Z2OOK7A8F9T,A610SH5RY1NG1,org:place_of_headquarters,org:subsidiaries,"On October 29 , 2007 , the board of regents voted to rename UCDHSC as the University of Colorado Denver , consisting of the Anschutz Medical Campus and the Downtown Campus ."
3L1EFR8WWTHJKKPQO17Z2OOK7A8F9T,A1G94QON7A9K0N,org:place_of_headquarters,org:subsidiaries,"On October 29 , 2007 , the board of regents voted to rename UCDHSC as the University of Colorado Denver , consisting of the Anschutz Medical Campus and the Downtown Campus ."
3L1EFR8WWTHJKKPQO17Z2OOK7A8F9T,AHL33DDQX8O6K,org:place_of_headquarters,org:subsidiaries,"On October 29 , 2007 , the board of regents voted to rename UCDHSC as the University of Colorado Denver , consisting of the Anschutz Medical Campus and the Downtown Campus ."
3LCXHSGDLTI9JLLT2WNK118ANXISEZ,A3KN0O7VP8YSZY,per:place_of_death,per:place_of_death,"He died at Presque Isle and is buried at Mount Hope Cemetery in Bangor , Maine ."
3LCXHSGDLTI9JLLT2WNK118ANXISEZ,A610SH5RY1NG1,per:place_of_death,per:place_of_death,"He died at Presque Isle and is buried at Mount Hope Cemetery in Bangor , Maine ."
3LCXHSGDLTI9JLLT2WNK118ANXISEZ,A18G2CLYSTENK,per:place_of_death,per:place_of_death,"He died at Presque Isle and is buried at Mount Hope Cemetery in Bangor , Maine ."
3LCXHSGDLTI9JLLT2WNK118ANXISEZ,A2EEL9YYUHL5SK,per:place_of_death,per:place_of_death,"He died at Presque Isle and is buried at Mount Hope Cemetery in Bangor , Maine ."
3LCXHSGDLTI9JLLT2WNK118ANXISEZ,A3BL2ZEODD79AZ,per:place_of_death,per:place_of_death,"He died at Presque Isle and is buried at Mount Hope Cemetery in Bangor , Maine ."
3LCXHSGDLTI9JLLT2WNK118ANXISEZ,A1GKEEI844CEKI,per:place_of_death,per:place_of_death,"He died at Presque Isle and is buried at Mount Hope Cemetery in Bangor , Maine ."
3LCXHSGDLTI9JLLT2WNK118ANXISEZ,A3SDFAOJW87FGP,per:place_of_death,per:place_of_death,"He died at Presque Isle and is buried at Mount Hope Cemetery in Bangor , Maine ."
3LN50BUKPVNQCZFTR16UJRTJ9ACPL3,A3SDFAOJW87FGP,per:places_of_residence,per:places_of_residence,"But Senate Republicans refused to budge on the tax issue , arguing that the bill as written would amount to a "" massive tax increase "" for Americans , as Sen. Mitch McConnell of Kentucky , the minority leader , put it ."
3LN50BUKPVNQCZFTR16UJRTJ9ACPL3,AJPQEZBVJXVE9,per:places_of_residence,per:places_of_residence,"But Senate Republicans refused to budge on the tax issue , arguing that the bill as written would amount to a "" massive tax increase "" for Americans , as Sen. Mitch McConnell of Kentucky , the minority leader , put it ."
3LN50BUKPVNQCZFTR16UJRTJ9ACPL3,A14WWG6NKBDWGP,per:places_of_residence,per:places_of_residence,"But Senate Republicans refused to budge on the tax issue , arguing that the bill as written would amount to a "" massive tax increase "" for Americans , as Sen. Mitch McConnell of Kentucky , the minority leader , put it ."
3LN50BUKPVNQCZFTR16UJRTJ9ACPL3,A34QZDSTKZ3JO9,per:places_of_residence,per:places_of_residence,"But Senate Republicans refused to budge on the tax issue , arguing that the bill as written would amount to a "" massive tax increase "" for Americans , as Sen. Mitch McConnell of Kentucky , the minority leader , put it ."
3LN50BUKPVNQCZFTR16UJRTJ9ACPL3,ATR6RB1RULOC0,per:places_of_residence,per:places_of_residence,"But Senate Republicans refused to budge on the tax issue , arguing that the bill as written would amount to a "" massive tax increase "" for Americans , as Sen. Mitch McConnell of Kentucky , the minority leader , put it ."
3LN50BUKPVNQCZFTR16UJRTJ9ACPL3,A18G2CLYSTENK,per:top_member_employee_of_org,per:places_of_residence,"But Senate Republicans refused to budge on the tax issue , arguing that the bill as written would amount to a "" massive tax increase "" for Americans , as Sen. Mitch McConnell of Kentucky , the minority leader , put it ."
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A3U6IA3JUSFZ2M,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A3KN0O7VP8YSZY,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A610SH5RY1NG1,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A2EEL9YYUHL5SK,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A2ZRF4I5RTKN7G,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,AJPQEZBVJXVE9,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,ATR6RB1RULOC0,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,ABX5OQLR6UNBC,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A3UV55HC87DO9C,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A14WWG6NKBDWGP,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A18G2CLYSTENK,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A03922113RU44GENR8ATX,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MG8450X2OMTVP2N0FYVAEP2M15PUX,A3SDFAOJW87FGP,org:place_of_headquarters,org:place_of_headquarters,Vietnam currently houses two securities trading entities : Ho Chi Minh City Stock Exchange and Hanoi Securities Trading Center .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A18G2CLYSTENK,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,ABX5OQLR6UNBC,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A3UV55HC87DO9C,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A3KN0O7VP8YSZY,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A34QZDSTKZ3JO9,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A3BL2ZEODD79AZ,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A03922113RU44GENR8ATX,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A3SDFAOJW87FGP,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A2EEL9YYUHL5SK,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A3U6IA3JUSFZ2M,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,ATR6RB1RULOC0,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,AJPQEZBVJXVE9,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MJ9GGZYO3IDO9NJSC6SE05F4OLA2J,A31XNLA9REVGXL,per:founded_org,per:founded_org,Toxey Haas and his longtime friend Chris Hawley cofounded Mossy Oak  's real estate company Mossy Oak Properties in 1999 .
3MNJFORX8BG0JXNELBUIQ8JILEPF52,A3SDFAOJW87FGP,per:places_of_residence,per:place_of_birth,"Lagos Weber was a candidate for the congressional elections in December 2005 , but withdrew his candidacy in August based on polls that suggested that , even with a 45 % showing , he would not secure a seat under Chile 's electoral rules ."
3MNJFORX8BG0JXNELBUIQ8JILEPF52,A3U6IA3JUSFZ2M,per:places_of_residence,per:place_of_birth,"Lagos Weber was a candidate for the congressional elections in December 2005 , but withdrew his candidacy in August based on polls that suggested that , even with a 45 % showing , he would not secure a seat under Chile 's electoral rules ."
3MNJFORX8BG0JXNELBUIQ8JILEPF52,A610SH5RY1NG1,per:places_of_residence,per:place_of_birth,"Lagos Weber was a candidate for the congressional elections in December 2005 , but withdrew his candidacy in August based on polls that suggested that , even with a 45 % showing , he would not secure a seat under Chile 's electoral rules ."
3MNJFORX8BG0JXNELBUIQ8JILEPF52,A03922113RU44GENR8ATX,per:places_of_residence,per:place_of_birth,"Lagos Weber was a candidate for the congressional elections in December 2005 , but withdrew his candidacy in August based on polls that suggested that , even with a 45 % showing , he would not secure a seat under Chile 's electoral rules ."
3MNJFORX8BG0JXNELBUIQ8JILEPF52,ABX5OQLR6UNBC,per:places_of_residence,per:place_of_birth,"Lagos Weber was a candidate for the congressional elections in December 2005 , but withdrew his candidacy in August based on polls that suggested that , even with a 45 % showing , he would not secure a seat under Chile 's electoral rules ."
3MNJFORX8BG0JXNELBUIQ8JILEPF52,A1FGKIKJYSL1MI,per:places_of_residence,per:place_of_birth,"Lagos Weber was a candidate for the congressional elections in December 2005 , but withdrew his candidacy in August based on polls that suggested that , even with a 45 % showing , he would not secure a seat under Chile 's electoral rules ."
3MNJFORX8BG0JXNELBUIQ8JILEPF52,A38DXFI1TZA295,per:places_of_residence,per:place_of_birth,"Lagos Weber was a candidate for the congressional elections in December 2005 , but withdrew his candidacy in August based on polls that suggested that , even with a 45 % showing , he would not secure a seat under Chile 's electoral rules ."
3MNJFORX8BG0JXNELBUIQ8JILEPF52,AHL33DDQX8O6K,per:top_member_employee_of_org,per:place_of_birth,"Lagos Weber was a candidate for the congressional elections in December 2005 , but withdrew his candidacy in August based on polls that suggested that , even with a 45 % showing , he would not secure a seat under Chile 's electoral rules ."
3O71U79SRB17V9D6JUB3E9DJWZ9MSI,A03922113RU44GENR8ATX,per:place_of_birth,per:place_of_birth,"Moore was born in Roswell , New Mexico ."
3O71U79SRB17V9D6JUB3E9DJWZ9MSI,AJPQEZBVJXVE9,per:place_of_birth,per:place_of_birth,"Moore was born in Roswell , New Mexico ."
3O71U79SRB17V9D6JUB3E9DJWZ9MSI,ABX5OQLR6UNBC,per:place_of_birth,per:place_of_birth,"Moore was born in Roswell , New Mexico ."
3O71U79SRB17V9D6JUB3E9DJWZ9MSI,A3UV55HC87DO9C,per:place_of_birth,per:place_of_birth,"Moore was born in Roswell , New Mexico ."
3O71U79SRB17V9D6JUB3E9DJWZ9MSI,A31XNLA9REVGXL,per:place_of_birth,per:place_of_birth,"Moore was born in Roswell , New Mexico ."
3O71U79SRB17V9D6JUB3E9DJWZ9MSI,A34QZDSTKZ3JO9,per:place_of_birth,per:place_of_birth,"Moore was born in Roswell , New Mexico ."
3O71U79SRB17V9D6JUB3E9DJWZ9MSI,A3SDFAOJW87FGP,per:place_of_birth,per:place_of_birth,"Moore was born in Roswell , New Mexico ."
3O71U79SRB17V9D6JUB3E9DJWZ9MSI,A1G94QON7A9K0N,per:place_of_birth,per:place_of_birth,"Moore was born in Roswell , New Mexico ."
3OB6JN3A9Q1VUUDT45BYOZ8NAXQMRU,ABX5OQLR6UNBC,per:place_of_birth,per:place_of_birth,"Born in Boscombe , Bournemouth , he attended the state grammar school Bournemouth School for Boys ."
3OB6JN3A9Q1VUUDT45BYOZ8NAXQMRU,A03922113RU44GENR8ATX,per:place_of_birth,per:place_of_birth,"Born in Boscombe , Bournemouth , he attended the state grammar school Bournemouth School for Boys ."
3OB6JN3A9Q1VUUDT45BYOZ8NAXQMRU,A3UV55HC87DO9C,per:place_of_birth,per:place_of_birth,"Born in Boscombe , Bournemouth , he attended the state grammar school Bournemouth School for Boys ."
3OB6JN3A9Q1VUUDT45BYOZ8NAXQMRU,A1G94QON7A9K0N,per:place_of_birth,per:place_of_birth,"Born in Boscombe , Bournemouth , he attended the state grammar school Bournemouth School for Boys ."
3OB6JN3A9Q1VUUDT45BYOZ8NAXQMRU,A31XNLA9REVGXL,per:place_of_birth,per:place_of_birth,"Born in Boscombe , Bournemouth , he attended the state grammar school Bournemouth School for Boys ."
3OB6JN3A9Q1VUUDT45BYOZ8NAXQMRU,A34QZDSTKZ3JO9,per:place_of_birth,per:place_of_birth,"Born in Boscombe , Bournemouth , he attended the state grammar school Bournemouth School for Boys ."
3OB6JN3A9Q1VUUDT45BYOZ8NAXQMRU,A3SDFAOJW87FGP,per:place_of_birth,per:place_of_birth,"Born in Boscombe , Bournemouth , he attended the state grammar school Bournemouth School for Boys ."
3OB6JN3A9Q1VUUDT45BYOZ8NAXQMRU,AJPQEZBVJXVE9,per:place_of_birth,per:place_of_birth,"Born in Boscombe , Bournemouth , he attended the state grammar school Bournemouth School for Boys ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A610SH5RY1NG1,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A17D6BK59S31BM,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,AJPQEZBVJXVE9,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A31XNLA9REVGXL,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A18G2CLYSTENK,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A1G94QON7A9K0N,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A34QZDSTKZ3JO9,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A2EEL9YYUHL5SK,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A3UV55HC87DO9C,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,ATR6RB1RULOC0,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A3KN0O7VP8YSZY,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,ABX5OQLR6UNBC,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A03922113RU44GENR8ATX,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A3U6IA3JUSFZ2M,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3OJX0UFJ0ZJ832MGJQ2YOOPNHXN9UM,A3SDFAOJW87FGP,org:place_of_headquarters,org:place_of_headquarters,"Lockerby Composite School is a high school located in the Lockerby neighbourhood of Greater Sudbury , Ontario , Canada , a short distance from Science North and James Jerome ( Lily Creek ) Sports Complex ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A2EEL9YYUHL5SK,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A3SDFAOJW87FGP,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,ABX5OQLR6UNBC,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A34QZDSTKZ3JO9,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A1G94QON7A9K0N,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A3KN0O7VP8YSZY,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A3U6IA3JUSFZ2M,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A31XNLA9REVGXL,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A18G2CLYSTENK,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A2S75O867RJG0I,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,ATR6RB1RULOC0,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A610SH5RY1NG1,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,AJPQEZBVJXVE9,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,A03922113RU44GENR8ATX,per:place_of_death,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 ."
3PUOXASB57FPP1GQPD165G42JF29ZB,A03922113RU44GENR8ATX,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A18G2CLYSTENK,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,ABX5OQLR6UNBC,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A3UV55HC87DO9C,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A1G94QON7A9K0N,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,ATR6RB1RULOC0,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A3KN0O7VP8YSZY,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A3SDFAOJW87FGP,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A38DXFI1TZA295,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A3U6IA3JUSFZ2M,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A31XNLA9REVGXL,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A2EEL9YYUHL5SK,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,A34QZDSTKZ3JO9,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3PUOXASB57FPP1GQPD165G42JF29ZB,AJPQEZBVJXVE9,per:founded_org,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .
3QX22DUVOOTNN1UADPG8PWXQV33MVN,A3BL2ZEODD79AZ,per:employee_or_member_of,per:employee_or_member_of,"In January 1977 Duncan moved to Washington , where he worked with Defense Secretary Harold Brown ."
3QX22DUVOOTNN1UADPG8PWXQV33MVN,AJPQEZBVJXVE9,per:employee_or_member_of,per:employee_or_member_of,"In January 1977 Duncan moved to Washington , where he worked with Defense Secretary Harold Brown ."
3QX22DUVOOTNN1UADPG8PWXQV33MVN,A1G94QON7A9K0N,per:title,per:employee_or_member_of,"In January 1977 Duncan moved to Washington , where he worked with Defense Secretary Harold Brown ."
3QX22DUVOOTNN1UADPG8PWXQV33MVN,A3UV55HC87DO9C,per:title,per:employee_or_member_of,"In January 1977 Duncan moved to Washington , where he worked with Defense Secretary Harold Brown ."
3QX22DUVOOTNN1UADPG8PWXQV33MVN,A610SH5RY1NG1,per:title,per:employee_or_member_of,"In January 1977 Duncan moved to Washington , where he worked with Defense Secretary Harold Brown ."
3QX22DUVOOTNN1UADPG8PWXQV33MVN,A3SDFAOJW87FGP,per:top_member_employee_of_org,per:employee_or_member_of,"In January 1977 Duncan moved to Washington , where he worked with Defense Secretary Harold Brown ."
3QX22DUVOOTNN1UADPG8PWXQV33MVN,A03922113RU44GENR8ATX,per:top_member_employee_of_org,per:employee_or_member_of,"In January 1977 Duncan moved to Washington , where he worked with Defense Secretary Harold Brown ."
3QX22DUVOOTNN1UADPG8PWXQV33MVN,A18G2CLYSTENK,per:top_member_employee_of_org,per:employee_or_member_of,"In January 1977 Duncan moved to Washington , where he worked with Defense Secretary Harold Brown ."
3R16PJFTS33T30BS8H251T59TEBK44,A34QZDSTKZ3JO9,per:place_of_death,per:place_of_death,"On April 21 , she died at Atkinson Morley Hospital in Wimbledon ."
3R16PJFTS33T30BS8H251T59TEBK44,A3KN0O7VP8YSZY,per:place_of_death,per:place_of_death,"On April 21 , she died at Atkinson Morley Hospital in Wimbledon ."
3R16PJFTS33T30BS8H251T59TEBK44,A14WWG6NKBDWGP,per:place_of_death,per:place_of_death,"On April 21 , she died at Atkinson Morley Hospital in Wimbledon ."
